Date,Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-09-08 17:12:40,d0fea,4,MLP kmeans ,exponential,100,1,0.956,0.083,0.284,0.958,0.022,0.024,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 40, 'batch_size': 2, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [40, 1000, 5000], 'batch_size': [2, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",40,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:12:55,39617,4,MLP kmeans ,exponential,100,1,0.955,0.085,0.315,0.955,0.023,0.018,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 2, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [2, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:13:04,f002c,4,MLP kmeans ,exponential,100,1,0.964,0.076,0.287,0.966,0.019,0.017,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:13:13,63885,4,MLP kmeans ,exponential,100,1,0.942,0.096,0.411,0.948,0.03,0.02,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.003, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.003, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:13:21,0d4d9,4,MLP kmeans ,exponential,100,1,0.97,0.07,0.378,0.982,0.016,0.013,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:13:30,7a3b9,4,MLP kmeans ,exponential,100,1,0.975,0.064,0.359,0.98,0.013,0.007,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 60, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:13:50,a1172,4,MLP kmeans ,exponential,100,1,0.971,0.068,0.393,0.973,0.015,0.011,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 70, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [70, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",70,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:14:01,b6fef,4,MLP kmeans ,exponential,100,1,0.961,0.079,0.546,0.962,0.02,0.011,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 80, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [80, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",80,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:14:25,498a9,4,MLP kmeans ,exponential,100,1,0.973,0.065,0.365,0.976,0.014,0.01,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 65, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [65, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",65,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:14:37,bc91e,4,MLP kmeans ,exponential,100,1,0.977,0.061,0.321,0.985,0.012,0.008,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 65, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [65, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",65,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:14:46,164ac,4,MLP kmeans ,exponential,100,1,0.966,0.074,0.373,0.981,0.017,0.039,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:14:56,9cb96,4,MLP kmeans ,exponential,100,1,0.974,0.065,0.325,0.976,0.013,0.01,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(80, ReLU()), (160, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",90,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:07,956e2,4,MLP kmeans ,exponential,100,1,0.975,0.063,0.267,0.976,0.013,0.019,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(128, ReLU()), (128, Tanh())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",90,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:14,9aea2,4,MLP kmeans ,exponential,100,1,0.964,0.076,0.305,0.967,0.018,0.01,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (8, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (8, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",90,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:25,aafff,4,MLP kmeans ,exponential,100,1,0.969,0.07,0.268,0.972,0.016,0.01,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",90,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:33,3d7c5,4,MLP kmeans ,exponential,100,1,0.96,0.079,0.308,0.964,0.02,0.014,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 90, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [90, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",90,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:43,51ac4,4,MLP kmeans ,exponential,100,1,0.977,0.061,0.329,0.979,0.012,0.012,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:15:53,f06d1,4,MLP kmeans ,exponential,100,1,0.949,0.09,0.35,0.958,0.026,0.016,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.002, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:16:04,537af,4,MLP kmeans ,exponential,100,1,0.977,0.061,0.329,0.979,0.012,0.012,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:16:14,dea50,32,MLP kmeans ,exponential,100,1,0.894,0.13,0.622,0.935,0.054,0.093,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:16:24,c0455,32,MLP kmeans ,exponential,100,1,0.91,0.12,0.596,0.943,0.046,0.059,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(128, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(128, ReLU())], [(16, ReLU()), (32, ReLU()), (16, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:16:38,91696,32,MLP kmeans ,exponential,100,1,0.891,0.132,0.607,0.936,0.056,0.157,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(128, ReLU()), (128, Tanh())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(128, ReLU()), (128, Tanh())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:16:52,958c7,32,MLP kmeans ,exponential,100,1,0.887,0.134,0.609,0.933,0.057,0.155,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:17:03,d9c17,32,MLP kmeans ,exponential,100,1,0.91,0.12,0.598,0.945,0.046,0.065,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:17:10,e69c5,32,MLP kmeans ,exponential,100,1,0.911,0.119,0.618,0.937,0.045,0.031,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 50, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-09-08 17:17:18,e5eba,32,MLP kmeans ,exponential,100,1,0.911,0.119,0.579,0.949,0.045,0.087,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 60, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(64, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [60, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.001, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(64, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",60,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
